,C3,C2,C1
1973-04-26,-1.7130553,0.8762543,-0.3401039
1973-04-27,-1.7167267,0.8838971,-0.33065212
1973-04-30,-1.7244303,0.899098,-0.32002178
1973-05-01,-1.7308238,0.9084618,-0.31063545
1973-05-02,-1.7190799,0.8733796,-0.30452338
1973-05-03,-1.7285042,0.8583907,-0.30358663
1973-05-04,-1.7492359,0.84245974,-0.30129966
1973-05-07,-1.7614732,0.8353071,-0.30240533
1973-05-08,-1.7457659,0.78186184,-0.31168804
1973-05-09,-1.7460005,0.74152315,-0.32079926
1973-05-10,-1.7425508,0.7179177,-0.31591874
1973-05-11,-1.7261457,0.7661865,-0.29407305
1973-05-14,-1.7348733,0.7679007,-0.29771805
1973-05-15,-1.7241552,0.7375839,-0.30068418
1973-05-16,-1.7122117,0.72281075,-0.30392203
1973-05-17,-1.733719,0.7931368,-0.28942382
1973-05-18,-1.7376395,0.8242421,-0.27359062
1973-05-21,-1.7428595,0.8749611,-0.26519573
1973-05-22,-1.711016,0.8997029,-0.24907538
1973-05-23,-1.6934613,0.9088232,-0.2405724
1973-05-24,-1.6564031,0.85861266,-0.241921
1973-05-25,-1.6367707,0.8823406,-0.23550978
1973-05-29,-1.6155467,0.9274123,-0.21826464
1973-05-30,-1.592284,0.95118797,-0.21378125
1973-05-31,-1.5801288,0.9601997,-0.21428955
1973-06-01,-1.5653348,0.96812767,-0.19942999
1973-06-04,-1.584791,1.057106,-0.20103787
1973-06-05,-1.5348599,1.05769,-0.21616691
1973-06-06,-1.4650298,0.9766255,-0.2276817
1973-06-07,-1.4851213,1.0086883,-0.22212955
1973-06-08,-1.4796613,1.0176102,-0.2303068
1973-06-11,-1.4860362,1.036325,-0.22011128
1973-06-12,-1.4667962,1.0319355,-0.22119808
1973-06-13,-1.4669439,1.0466088,-0.22194862
1973-06-14,-1.457489,1.0546442,-0.21607
1973-06-15,-1.4597723,1.0528339,-0.2144146
1973-06-18,-1.4612689,1.0722666,-0.20741042
1973-06-19,-1.4645545,1.0819283,-0.2040185
1973-06-20,-1.4523336,1.0849802,-0.1958035
1973-06-21,-1.4590302,1.0822905,-0.19742739
1973-06-22,-1.4748062,1.0953668,-0.18669558
1973-06-25,-1.4861641,1.10347,-0.17792553
1973-06-26,-1.5083131,1.1452247,-0.17279689
1973-06-27,-1.5283151,1.2087902,-0.1692762
1973-06-28,-1.543529,1.2359453,-0.15297237
1973-06-29,-1.5294893,1.3187314,-0.12786838
1973-07-02,-1.5290048,1.4896349,-0.08338112
1973-07-03,-1.531405,1.507842,-0.07717908
1973-07-05,-1.5310796,1.5083946,-0.079231605
1973-07-06,-1.5566565,1.5222148,-0.07117885
1973-07-09,-1.6059332,1.5655468,-0.04969976
1973-07-10,-1.5831026,1.5525215,-0.06508422
1973-07-11,-1.5948436,1.4939507,-0.07676987
1973-07-12,-1.6201812,1.5127325,-0.07585269
1973-07-13,-1.6287376,1.5754186,-0.05706787
1973-07-16,-1.6252921,1.6029465,-0.04279492
1973-07-17,-1.6231626,1.6299595,-0.032622464
1973-07-18,-1.6398408,1.7003777,-0.017251596
1973-07-19,-1.6817398,1.7841163,0.021253847
1973-07-20,-1.6913745,1.826518,0.05822338
1973-07-23,-1.6956141,1.8134503,0.05269385
1973-07-24,-1.7057616,1.8265302,0.06819963
